Time	<S12L^ S12 S12R^>
1443333.44497599	0.998482047399666
1448150.39461104	0.998512466703348
1452967.34424609	0.998542274937832
1457789.2643202	0.998571514266512
1462611.18439431	0.998600165738666
1467433.10446842	0.998628241226343
1472255.02454253	0.998655752366637
1477064.73383844	0.998682642969664
1481874.44313435	0.998708994489579
1486684.15243025	0.998734817778354
1491493.86172616	0.998760123474016
1496292.2900277	0.998784864409806
1501090.71832924	0.99880911067546
1505889.14663078	0.998832872199214
1510687.57493232	0.998856158714284
1515489.9558071	0.998878998356599
1520292.33668189	0.998901381112465
1525094.71755668	0.998923316153658
1529897.09843146	0.998944812471905
1534711.59812582	0.998965931493071
1539526.09782019	0.99898662711317
1544340.59751455	0.999006907848194
1549155.09720892	0.999026782046768
1553973.30446411	0.999046272726921
1558791.51171931	0.999065372457158
1563609.7189745	0.999084089102663
1568427.9262297	0.999102430374092
1573237.89269404	0.999120373387516
1578047.85915837	0.999137957191709
1582857.82562271	0.999155188997589
1587667.79208704	0.999172075874767
1592469.83157743	0.999188597744536
1597271.87106782	0.999204789469493
1602073.91055821	0.999220657663363
1606875.9500486	0.99923620881059
1611680.48492541	0.999251457098787
1616485.01980221	0.999266400597719
1621289.55467901	0.999281045413805
1626094.08955582	0.999295397534159
1630906.96511659	0.999309486990852
1635719.84067735	0.999323294391538
1640532.71623812	0.999336825394746
1645345.59179889	0.999350085548361
1650161.21508582	0.999363087627091
1654976.83837274	0.999375829316944
1659792.46165967	0.999388315842896
1664608.08494659	0.999400552327773
1669418.15223898	0.999412530090372
1674228.21953137	0.999424268290861
1679038.28682376	0.99943577172927
1683848.35411614	0.999447045111951
1688652.8585439	0.999458080397468
1693457.36297167	0.99946889525681
1698261.86739943	0.999479494100221
1703066.37182719	0.999489881252023
1707872.43634112	0.999500064217727
1712678.50085505	0.999510043744899
1717484.56536898	0.999519823904087
1722290.62988291	0.999529408686564
1727102.43094054	0.999538813098609
1731914.23199816	0.999548029428395
1736726.03305579	0.999557061442704
1741537.83411341	0.999565912834913
1746351.66020491	0.999574590834408
1751165.48629642	0.999583095227659
1755979.31238792	0.999591429492167
1760793.13847942	0.999599597037672
1765603.22275223	0.999607595042972
1770413.30702504	0.999615433186099
1775223.39129785	0.999623114666094
1780033.47557067	0.999630642619736
1784839.66069303	0.999638014197555
1789645.8458154	0.999645238567123
1794452.03093777	0.999652318671313
1799258.21606013	0.999659257395789
1804065.36517715	0.99966605891578
1808872.51429416	0.999672724597038
1813679.66341117	0.999679257155184
1818486.81252819	0.999685659253064
1823297.90437248	0.999691938591788
1828108.99621678	0.999698092429608
1832920.08806108	0.999704123277086
1837731.17990538	0.999710033595977
1842543.75689241	0.999715827566267
1847356.33387943	0.99972150571015
1852168.91086646	0.999727070345003
1856981.48785349	0.999732523743149
1861791.54777487	0.999737865362019
1866601.60769625	0.99974310026044
1871411.66761763	0.999748230572193
1876221.72753901	0.999753258389603
1881029.05748105	0.999758182992573
1885836.38742309	0.999763009268565
1890643.71736513	0.999767739182172
1895451.04730718	0.999772374659854
1900258.96437181	0.999776918136874
1905066.88143644	0.999781370891315
1909874.79850107	0.999785734735829
1914682.7155657	0.999790011447891
1919493.34054088	0.999794205104546
1924303.96551606	0.999798314981819
1929114.59049124	0.999802342754379
1933925.21546642	0.999806290064386
1938736.92493539	0.999810159382829
1943548.63440436	0.999813951388233
1948360.34387333	0.999817667626197
1953172.0533423	0.999821309612313
1957982.07174371	0.999824877588552
1962792.09014511	0.999828374301162
1967602.10854652	0.99983180117417
1972412.12694792	0.999835159603975
1977220.23595552	0.999838449664246
1982028.34496312	0.999841674040513
1986836.45397072	0.999844834044674
1991644.56297833	0.999847930963192
1996453.02304919	0.999850966274914
1999999.99998	0.999853160581164
2000000	0.999853160581164
